v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
2249,98,,944322264681422848,5,,1513978947216
2249,2733,,944125680911921152,5,,1513932077993
2249,5974,,944123413416747008,5,,1513931537380
2249,98,,944025720816263168,5,,1513908245649
2249,669,,943768976475090944,5,,1513847033028
2249,5974,,943681454722002944,5,,1513826166216
2249,5974,,943422912828137472,5,,1513764525025
2249,1017,,943406150011142145,5,,1513760528458
2249,1060,,943284024482586624,5,,1513731411463
2249,606,,942359232245985280,5,,1513510923812
2249,3271,,940107781314560000,5,,1512974136080
2249,5974,,939746279667539969,5,,1512887947371
2249,6453,,938665358977785861,5,,
2249,3973,,938383329291788288,5,,
2249,606,,937293019560132608,5,,
2249,500,,937230643611578368,5,,1512288172997
2249,5974,,936066214085849089,5,,1512010551364
1760,2247,,945888112240029696,5,,1514352274366
1760,4533,,945032682609590273,5,,1514148324049
1760,2047,,944391837061648386,5,,1513995534564
1760,1071,,944045316856098816,5,,1513912917709
1760,4533,,943804829792530432,5,,1513855581125
1760,5828,,943748376931180545,5,,1513842121714
1760,387,,943675748258168832,5,,1513824805689
1760,2681,,943638895765233664,5,,1513816019370
1760,6453,,943637141606645765,5,,1513815601146
1760,1554,,942609032786853888,5,,1513570480902
1760,2303,,942553139088994305,5,,1513557154806
1760,4289,,942541921792217089,5,,1513554480394
1760,2303,,942264679912521728,5,,1513488380779
1760,6043,,940898429625966592,5,,1513162641327
1760,4890,,940406591043416064,5,,1513045377871
1760,2303,,940111007858401285,5,,1512974905348
1760,2681,,939738414613536768,5,,1512886072196
1760,6512,,939670236420116480,5,,1512869817248
1760,3391,,938931854484238336,5,,1512693773276
1760,5828,,938055043785175042,5,,1512484725315
1760,6043,,936689444534362112,5,,1512159141082
1760,2247,,936171076505165824,5,,1512035552513
1760,2247,,935997706488573952,5,,1511994217880
1760,4533,,935446774990495744,5,,1511862865575
1760,1334,,935408855244083200,5,,1511853824803
1760,1334,,935408347624259585,5,,1511853703777
1760,2247,,935385534884585472,5,,1511848264796
1760,6453,,934311507411603457,5,,1511592196692
1760,4672,,934185403820605440,5,,1511562131253
1760,2579,,934164586080518144,5,,1511557167917
1760,1393,,932806526804418560,5,,1511233381354
1760,2303,,932787381945561088,5,,1511228816864
1760,2247,,932371147592630273,5,,1511129578861
1760,2247,,931743662760853504,5,,1510979974819
1760,2303,,931734056030519297,5,,1510977684396
1760,2681,,931666563446456320,5,,1510961592910
1760,6453,,931483267521429504,5,,1510917891756
1760,6453,,931426098734186497,5,,1510904261655
1760,2047,,931295728239968256,5,,1510873178907
1760,2681,,931115233975795712,5,,1510830145721
1760,2303,,930987850790723584,5,,1510799775203
1760,2247,,930985747229786112,5,,1510799273675
3744,3832,,941217620421853184,5,,1513238742343
5905,2832,,944879084051374080,5,,1514111703299
5905,5331,,941088483568840704,5,,1513207953718
5905,2832,,941084272240164864,5,,1513206949659
5905,2832,,941073251513466880,5,,1513204322113
5905,5331,,941051003859714048,5,,1513199017859
5905,2832,,940761334563475456,5,,1513129955317
5905,2516,,940751470500220929,5,,1513127603541
5905,2516,,940738464646959104,5,,1513124502704
5905,5331,,940510103857270785,5,,1513070057249
5905,5331,,940110308374228995,5,,1512974738578
5905,5331,,940095896691228672,5,,1512971302565
5905,5331,,940003022591074304,5,,1512949159654
5905,2500,,939017780652752896,5,,1512714259671
5905,2801,,938963654682087425,5,,1512701355034
5905,5331,,938746348509081600,5,,
5905,5331,,938643119125381121,5,,
5905,1769,,938557728506515456,5,,
5905,2982,,938306759957073920,5,,
5905,2516,,938178516901703682,5,,1512514163600
5905,5936,,938009450333343744,5,,1512473854989
5905,5331,,937657733565661184,5,,1512389999177
5905,5331,,937639785291591680,5,,1512385719975
5905,2516,,936557694130851841,5,,1512127729338
5905,5936,,936499238543884288,5,,1512113792440
5905,2247,,936171076505165824,5,,1512035552513
5905,1938,,936108391180537856,5,,1512020607167
5905,332,,935885168551780354,5,,1511967386745
5905,3391,,935865599594348549,5,,1511962721142
5905,5331,,935811956920815616,5,,1511949931732
5905,2500,,935239147639287808,5,,1511813363357
5905,2500,,935225840593338369,5,,1511810190710
5905,5331,,934780147114188803,5,,1511703929104
5905,2500,,934502062158594048,5,,1511637628484
5905,6499,,934241866236665856,5,,1511575592942
5905,2832,,934058529891041280,5,,1511531882151
5905,2814,,933878349692264448,5,,1511488923844
5905,6036,,933847312983457793,5,,1511481524116
5905,2500,,933783716941348864,5,,1511466361638
5905,5331,,933658411870208000,5,,1511436486581
5905,5936,,933637328769245184,5,,1511431459978
5905,5331,,933631166560722944,5,,1511429990793
5905,5331,,933627348515041280,5,,1511429080500
5905,5331,,933626731965038592,5,,1511428933503
5905,2500,,933618196036251648,5,,1511426898379
5905,5936,,933592072241627139,5,,1511420669981
5905,2303,,933579904871841792,5,,1511417769054
5905,5331,,933564704781299712,5,,1511414145070
5905,2814,,933561175840776192,5,,1511413303705
5905,2500,,932941957675884545,5,,
5905,2801,,932919971830624256,5,,1511260428756
5905,2801,,932888183603314688,5,,1511252849852
5905,5331,,932815147726290944,5,,1511235436742
5905,6036,,932456998993461249,5,,1511150047430
5905,3391,,932389763633496065,5,,1511134017271
5905,63,,931785455498018818,5,,1510989938984
5905,5331,,931627285689524225,5,,1510952228363
5905,5331,,931461889149739008,5,,1510912794755
5905,63,,930976605752631296,5,,1510797094177
5905,63,,930971428022714368,5,,1510795859710
2756,3832,,941217620421853184,5,,1513238742343
2756,2914,,937579197379182592,5,,1512371274691
2756,1898,,936150003256619008,5,,1512030528259
691,2017,,945226676149010434,5,,1514194575713
691,811,,938887998363418624,5,,1512683317162
1555,6512,,944116808168046592,5,,1513929962566
1555,6512,,943063678118608896,5,,1513678876796
1555,1988,,941147042184806401,5,,1513221915180
1555,3382,,939807996393283585,5,,1512902661785
1555,3382,,935711048518324224,5,,
1555,3382,,934743362015412225,5,,1511695158853
1555,3382,,934224261010599937,5,,1511571395529
1555,1768,,933210195345342465,5,,1511329623434
1555,2303,,931285073197899776,5,,1510870638547
5892,1987,,944434295422173184,5,,1514005657426
5892,1987,,934319108669063168,5,,1511594008973
5892,1987,,936560658924969984,5,,1512128436200
5892,1987,,940533064861548546,5,,1513075531579
5892,1987,,941583136667734016,5,,1513325888207
3664,1822,,942264024002990080,5,,1513488224398
3664,1822,,941910507329503232,5,,1513403939455
3664,1822,,938642475639488514,5,,
3664,1822,,938285599362035713,5,,
3664,1822,,938276226069868545,5,,
3664,1109,,937950178362908672,5,,1512459723450
3664,1822,,937917800001056768,5,,1512452003847
3664,1822,,937555729224908801,5,,1512365679447
3664,1822,,937192700595421184,5,,1512279126677
3664,1822,,934646402205941760,5,,1511672041833
2017,849,,943706452580896770,5,,1513832126170
2017,4966,,943597475008409601,5,,1513806143892
2017,669,,942921622750609408,5,,1513645008157
2017,669,,942918887821033472,5,,1513644356099
2017,3904,,942911614726029313,5,,1513642622058
2017,3391,,942885180657643520,5,,
2017,1060,,942862442291273728,5,,
2017,500,,942329342494834688,5,,1513503797540
2017,4387,,941163781622603777,5,,1513225906173
2017,669,,940831005455388673,5,,
2017,3336,,940725992384901122,5,,1513121529085
2017,3391,,940116388911374337,5,,1512976188291
2017,4498,,939611666555158528,5,,1512855853104
2017,669,,937253059423436800,5,,
2017,2663,,935360690826575872,5,,1511842341511
2017,3904,,933533580738772993,5,,1511406724520
2017,3904,,933528906111447041,5,,1511405610002
2017,2281,,933522684758990848,5,,1511404126716
2017,3951,,933147834718679040,5,,
2017,3391,,931354617840934912,5,,
2017,669,,931291473991032833,5,,1510872164615
2433,3502,,938270122606817280,5,,
2433,2303,,933579904871841792,5,,1511417769054
1017,150,,944381561406918656,5,,1513993084657
1017,4127,,943814901134385152,5,,1513857982320
1017,669,,943768976475090944,5,,1513847033028
1017,2477,,943753657836740608,5,,1513843380780
1017,2249,,943405620983504897,5,,1513760402328
1017,2249,,943404353116815360,5,,1513760100045
1017,669,,942662233603031040,5,,1513583164965
1017,669,,942321987023659008,5,,1513502043859
1017,669,,942178744118202369,5,,1513467892089
1017,669,,941921756016603138,5,,1513406621351
1017,4127,,941599777128464386,5,,1513329855602
1017,5974,,939746279667539969,5,,1512887947371
1017,5974,,939480952010452992,5,,1512824688328
1017,1060,,938538435995869184,5,,
1017,2870,,937809043065892864,5,,
1017,3149,,936911179393286144,5,,
1017,3614,,936209835611193344,5,,1512044793404
1017,669,,936188898845138945,5,,1512039801690
1017,3149,,936186395806326785,5,,1512039204919
1017,669,,935875201388048385,5,,1511965010388
1017,4129,,935835887669207040,5,,1511955637267
1017,6043,,935821089518817280,5,,1511952109113
5840,774,,944763614027591681,5,,1514084173100
5840,2625,,944549820936712192,5,,1514033200855
5840,2625,,944256663841853446,5,,1513963306757
5840,2625,,944256207329611776,5,,1513963197916
5840,774,,944123473621688320,5,,1513931551734
5840,774,,943631958726230016,5,,1513814365451
5840,774,,940058216574066689,5,,1512962318925
5840,774,,936393614543937537,5,,1512088609716
5840,774,,936006823332651008,5,,1511996391505
5840,774,,935769979668107266,5,,1511939923575
5840,5073,,935412232296439808,5,,1511854629955
5840,774,,935103181826035713,5,,1511780946581
5840,774,,934955456836988928,5,,1511745726199
5840,774,,934901145687900160,5,,1511732777412
5840,3406,,932836619840655360,5,,1511240556093
5840,774,,932827458356658176,5,,1511238371825
5840,3406,,932784468313509888,5,,1511228122200
5840,3406,,932762477871341568,5,,1511222879270
5840,3406,,932760413388783616,5,,1511222387059
5840,606,,931826895770943488,5,,1510999819115
5840,2008,,931420617147953152,5,,1510902954743
1645,1292,,945962865843769349,5,,1514370097014
1645,1292,,945276397001457664,5,,1514206430088
1645,1292,,941422306076909568,5,,1513287543206
1645,1292,,939770951637516289,5,,1512893829627
1645,1292,,936362006256349184,5,,
1645,1292,,933831221355847680,5,,1511477687573
3771,2127,,930998843369328640,5,,1510802396038
2557,2962,,934684706725027840,5,,1511681174342
3287,98,,938694518982852610,5,,
3287,98,,938703124201553920,5,,
3287,2663,,931026872606920704,5,,1510809078729
5971,5974,,944573972942700545,5,,1514038959142
5971,6512,,944511720990502912,5,,1514024117120
5971,3964,,944502664926134273,5,,1514021957986
5971,2733,,933223219053469696,5,,1511332728528
1319,3486,,932401371671773184,5,,1511136784843
2114,1596,,943064651729813504,5,,1513679108923
2114,1596,,940705107171188737,5,,1513116549662
626,1319,,932494353095802880,5,,1511158953342
626,98,,931695463874445312,5,,1510968483309
626,60,,931028247755735040,5,,1510809406590
6341,315,,936143768272510976,5,,1512029041723
1768,3832,,941217620421853184,5,,1513238742343
1768,2673,,939765632047890433,5,,1512892561338
1768,3109,,933225945913212929,5,,1511333378662
707,98,,931024289356161024,5,,1510808462834
4806,2458,,943720241183334400,5,,1513835413629
4806,3336,,934648372052373504,5,,1511672511481
624,2681,,938594005750657024,5,,
624,2681,,936539720774967296,5,,1512123444156
624,2681,,931115233975795712,5,,1510830145721
1554,1938,,935334816446164993,5,,1511836172578
1554,1938,,931015499625906176,5,,1510806367199
3767,1758,,940101239743791104,5,,1512972576448
3767,1017,,933648164501913600,5,,1511434043418
3767,2733,,933223219053469696,5,,1511332728528
6056,5905,,936938027338760192,5,,
6056,2500,,934502062158594048,5,,1511637628484
6056,5905,,934044751350849536,5,,1511528597091
6056,5905,,934037357782691840,5,,1511526834327
6056,6036,,933847312983457793,5,,1511481524116
6056,5331,,933564704781299712,5,,1511414145070
6056,6036,,932456998993461249,5,,1511150047430
3607,991,,940476682330292225,5,,1513062088936
5188,4533,,941196337688842240,5,,1513233668144
2982,1302,,943254994672803840,5,,1513724490217
2982,2832,,940761334563475456,5,,1513129955317
2982,5331,,940510103857270785,5,,1513070057249
2982,5905,,940174172952522753,5,,1512989965080
2982,5331,,939742323797147648,5,,1512887004218
2982,2500,,939017780652752896,5,,1512714259671
2982,5331,,938746348509081600,5,,
2982,2500,,938652553381683201,5,,
2982,5331,,938643119125381121,5,,
2982,6161,,938364513497182209,5,,
2982,1938,,938290335297490945,5,,
2982,5331,,937657733565661184,5,,1512389999177
2982,5331,,937639785291591680,5,,1512385719975
2982,1938,,936108391180537856,5,,1512020607167
2982,2814,,933911492784619520,5,,1511496825773
2982,5331,,933658411870208000,5,,1511436486581
2982,5936,,933592072241627139,5,,1511420669981
2982,5331,,933530291125215232,5,,1511405940215
2008,774,,935769979668107266,5,,1511939923575
2008,774,,935392954394406912,5,,1511850033745
2008,3406,,933840162148179968,5,,1511479819224
2008,774,,933653867782217728,5,,1511435403186
2008,606,,931424683974541312,5,,1510903924350
2008,5073,,931391299860623361,5,,1510895964957
2681,624,,944031651738263552,5,,1513909659691
2681,2733,,943644386184671232,5,,1513817328388
2681,1760,,943639368186544128,5,,1513816132004
2681,624,,941471442301939712,5,,1513299258195
2681,4533,,941196337688842240,5,,1513233668144
2681,2190,,940939078073163776,5,,1513172332672
2681,1334,,940929217155305474,5,,1513169981646
2681,1334,,940911874744369152,5,,1513165846893
2681,2247,,936171076505165824,5,,1512035552513
2681,624,,935287695181455360,5,,1511824937993
2681,4533,,935061779461292033,5,,1511771075488
2681,624,,931345211787063297,5,,
2681,5066,,931123769321472001,5,,1510832180706
2843,5949,,933530536017985536,5,,1511405998602
435,3764,,935254008750522368,5,,1511816906522
4068,386,,938986199464624128,5,,1512706730129
4068,386,,938560193977126914,5,,
2812,6043,,933830768643661824,5,,1511477579638
2801,5331,,940003022591074304,5,,1512949159654
2801,2500,,939017780652752896,5,,1512714259671
2801,5331,,937657733565661184,5,,1512389999177
2801,5331,,937639785291591680,5,,1512385719975
2801,2814,,937508406260146176,5,,1512354396773
2801,2500,,934502062158594048,5,,1511637628484
2801,2814,,933911492784619520,5,,1511496825773
2801,5331,,933658411870208000,5,,1511436486581
2801,5936,,933592072241627139,5,,1511420669981
3353,500,,941927977293561857,5,,1513408104619
3353,1938,,933273249017839616,5,,1511344656601
5775,3422,,937665824705441792,5,,1512391928255
197,4533,,945032682609590273,5,,1514148324049
197,386,,933606462772801536,5,,1511424100951
197,4533,,933593274832510976,5,,1511420956701
197,386,,931672300784582656,5,,1510962960798
4099,2962,,933495530658848769,5,,1511397652674
5394,713,,945577511781482496,5,,1514278221446
5394,713,,943929206919929856,5,,1513885234943
5394,713,,941230467457564672,5,,1513241805315
5394,713,,933066070365110272,5,,
9,2076,,941590096595128320,5,,1513327547583
9,2733,,938934558719741955,5,,1512694418016
9,1060,,937174762064723968,5,,
9,2076,,935090253559341061,5,,1511777864242
9,2733,,933232363525390336,5,,1511334908740
9,2733,,933231628192583680,5,,1511334733423
9,2733,,933223219053469696,5,,1511332728528
9,2076,,933219462987182081,5,,1511331833012
9,4498,,933216214037364736,5,,1511331058402
9,2962,,932065237674496000,5,,1511056644253
9,4966,,931377121028587520,5,,
9,1060,,931338293593088000,5,,
9,3391,,931338149631950848,5,,
1615,6446,,944712144989315073,5,,1514071901925
1615,6446,,937854469030555648,5,,1512436904567
2246,2962,,943079611251822592,5,,1513682675551
2246,2962,,935489198873747456,5,,1511872980217
5936,5331,,943275102807801856,5,,
5936,5331,,941551092076232705,5,,1513318248181
5936,2832,,941073251513466880,5,,1513204322113
5936,2500,,941070841667661825,5,,1513203747561
5936,878,,941064377817534464,5,,1513202206459
5936,5331,,941051003859714048,5,,1513199017859
5936,2832,,940755445937041408,5,,1513128551359
5936,2801,,938963654682087425,5,,1512701355034
5936,5331,,937657733565661184,5,,1512389999177
5936,5331,,937639785291591680,5,,1512385719975
5936,5905,,936937310066577408,5,,
5936,2982,,936595400936472577,5,,1512136719341
5936,5331,,936383790879875072,5,,1512086267572
5936,5331,,936373169765494790,5,,1512083735301
5936,2801,,936230282251796480,5,,1512049668263
5936,2516,,936150099717001216,5,,1512030551257
5936,2500,,935239147639287808,5,,1511813363357
5936,2500,,934502062158594048,5,,1511637628484
5936,2801,,933676196440637441,5,,1511440726753
5936,5331,,933631166560722944,5,,1511429990793
5936,5331,,933626731965038592,5,,1511428933503
5936,2982,,933596490903121920,5,,1511421723472
5936,5331,,933564704781299712,5,,1511414145070
5936,2500,,932941957675884545,5,,
5936,5905,,932209393659133952,5,,1511091013718
5936,5331,,931328855331160065,5,,1510881077021
386,2281,,944322694098534401,5,,1513979049597
386,500,,942329342494834688,5,,1513503797540
386,4864,,941795951617777664,5,,1513376627245
386,5974,,941243477282533376,5,,1513244907099
386,1334,,941230744625496064,5,,1513241871397
386,3391,,941103768447475712,5,,1513211597917
386,1334,,940800605676802049,5,,
386,4068,,940752318450069508,5,,1513127805708
386,1436,,940399435552497665,5,,1513043671869
386,2914,,938974959623270400,5,,1512704050342
386,1334,,938931139514851328,5,,1512693602814
386,1334,,938930521270136833,5,,1512693455413
386,1334,,938929712298041345,5,,1512693262539
386,1334,,938892689415725056,5,,1512684435596
386,2032,,938637555905339392,5,,
386,2914,,937579197379182592,5,,1512371274691
386,2914,,936504880251813888,5,,1512115137528
386,315,,936171318772297728,5,,1512035610274
386,2870,,935971944251269120,5,,1511988075684
386,4864,,932764485634289664,5,,1511223357958
386,1334,,932483096754012160,5,,1511156269621
3958,2249,,942205445761986560,5,,1513474258257
3958,1758,,940101239743791104,5,,1512972576448
3958,2557,,938675143932547072,5,,
3958,5091,,938668422157627393,5,,
3958,1938,,938002483049144320,5,,1512472193859
3958,849,,935074470108184576,5,,1511774101174
3958,2281,,935032882686435328,5,,1511764185960
3958,2281,,935007174668857344,5,,1511758056691
3958,1938,,934330107669331969,5,,1511596631339
3958,1017,,933648164501913600,5,,1511434043418
3958,1938,,933618100208992256,5,,1511426875532
3958,1503,,933571412844994560,5,,1511415744397
3958,2458,,933509926420234241,5,,1511401084891
3958,2458,,933198645305864192,5,,1511326869690
3958,1722,,932936202860224512,5,,1511264298535
3958,4665,,932418190033829888,5,,1511140794653
2733,5974,,944573972942700545,5,,1514038959142
2733,5971,,944514236557942784,5,,1514024716878
2733,6512,,944511720990502912,5,,1514024117120
2733,3964,,944502664926134273,5,,1514021957986
2733,3964,,944411333465817088,5,,1514000182869
2733,2047,,944391837061648386,5,,1513995534564
2733,2076,,944129156903723008,5,,1513932906734
2733,6453,,944105175555248128,5,,1513927189135
2733,2076,,944073294008934400,5,,1513919587982
2733,2681,,943638895765233664,5,,1513816019370
2733,4672,,943335351170535424,5,,
2733,2249,,943244057840566273,5,,1513721882673
2733,669,,942921419406458880,5,,1513644959676
2733,669,,942728367811444737,5,,1513598932589
2733,2681,,942619336564391936,5,,1513572937514
2733,669,,942588044728721408,5,,1513565476959
2733,6453,,942547360873299968,5,,1513555777172
2733,2076,,941590096595128320,5,,1513327547583
2733,1334,,941256136639909888,5,,1513247925325
2733,3964,,941196748264947712,5,,1513233766033
2733,1334,,940925213088165888,5,,1513169027002
2733,1334,,940883577792733184,5,,1513159100374
2733,313,,940720780475691008,5,,1513120286469
2733,702,,940383596191170560,5,,1513039895471
2733,6453,,940369983502086144,5,,1513036649953
2733,6146,,939365658533306368,5,,1512797200221
2733,6146,,939360317250797569,5,,1512795926760
2733,6453,,939111235374612481,5,,1512736541013
2733,3964,,939107446492033024,5,,1512735637673
2733,3964,,939107244129509376,5,,1512735589426
2733,3964,,939105127599710209,5,,1512735084806
2733,6453,,938909318493167616,5,,1512688400277
2733,500,,937230643611578368,5,,1512288172997
2733,6453,,936032967696179200,5,,1512002624807
2733,6453,,935433425242136581,5,,1511859682747
2733,2082,,934311834294697984,5,,1511592274627
2733,2249,,933908120723652608,5,,1511496021811
2733,3391,,933265478369161216,5,,1511342803934
2733,3391,,933264018881462272,5,,1511342455965
2733,2076,,933219462987182081,5,,1511331833012
2733,6453,,932768218711654400,5,,1511224247993
2733,1060,,931378615383552000,5,,1510892940742
2733,669,,931291473991032833,5,,1510872164615
2733,2249,,931087922853318656,5,,1510823634242
2733,6512,,930960408143216640,5,,1510793232366
2739,2625,,944988569382326273,5,,1514137806636
2739,2625,,944256663841853446,5,,1513963306757
2739,2625,,944256207329611776,5,,1513963197916
2739,606,,942359232245985280,5,,1513510923812
2739,606,,941081766357372928,5,,1513206352210
2739,5840,,940398075809488898,5,,1513043347681
2739,606,,940141351315718144,5,,1512982139792
2739,3271,,940107781314560000,5,,1512974136080
2739,5073,,940075519801831424,5,,1512966444336
2739,774,,940058216574066689,5,,1512962318925
2739,4011,,938665457766121473,5,,
2739,5073,,935651642472513536,5,,1511911709789
2739,774,,934929437832835072,5,,1511739522785
2739,774,,933653867782217728,5,,1511435403186
2739,606,,933538300291190784,5,,1511407849749
2739,3406,,933305063941869568,5,,1511352241870
2739,3406,,932836619840655360,5,,1511240556093
2739,3406,,932784468313509888,5,,1511228122200
2739,3406,,932762477871341568,5,,1511222879270
2739,4011,,932593166871494657,5,,1511182512382
2739,606,,931826895770943488,5,,1510999819115
4328,1550,,942878285993721856,5,,
6453,1334,,940883577792733184,5,,1513159100374
6453,1145,,933163428927086593,5,,
6453,6518,,932852507620999168,5,,1511244344035
6453,4915,,931101492513144833,5,,1510826869501
4463,3904,,942911614726029313,5,,1513642622058
4463,5828,,942860540564594688,5,,
4463,3904,,940532677450465280,5,,1513075439213
4463,3271,,940107781314560000,5,,1512974136080
4463,1017,,939439853405552641,5,,1512814889657
4463,5828,,939300944939851776,5,,1512781771298
4463,3904,,937228304364347392,5,,
4463,5828,,936471251509374977,5,,1512107119811
4463,3904,,935751600647426048,5,,1511935541675
4463,2962,,935489198873747456,5,,1511872980217
4463,4672,,931409485649780736,5,,1510900300787
500,4289,,942541921792217089,5,,1513554480394
500,2076,,941590096595128320,5,,1513327547583
500,3832,,941217620421853184,5,,1513238742343
500,3502,,940078680549634048,5,,1512967197917
500,3353,,939394007892869120,5,,1512803959235
500,849,,939320699323277312,5,,1512786481110
500,3353,,939006669886861312,5,,1512711610658
500,2017,,938658510010703872,5,,
500,2579,,938631102406696960,5,,
500,3973,,938385890455330816,5,,
500,3973,,938383329291788288,5,,
500,3353,,937631229800624128,5,,1512383680187
500,3353,,936901224560975872,5,,
500,3973,,936724445623812097,5,,1512167485992
500,3353,,936572357547663360,5,,1512131225369
500,4289,,936553190111174657,5,,1512126655496
500,2247,,936171076505165824,5,,1512035552513
500,1071,,935812347028897792,5,,1511950024741
500,1017,,935665416134975489,5,,1511914993686
500,3441,,934287644468510721,5,,1511586507323
500,2249,,932161994743881728,5,,1511079712936
500,3441,,932135825093017600,5,,1511073473605
500,2249,,931087922853318656,5,,1510823634242
1262,5072,,944817478387060736,5,,1514097015364
1262,200,,944779866729193472,5,,1514088048046
3964,2017,,945139042340843521,5,,1514173682185
3964,4630,,944723243734323201,5,,1514074548072
3964,2076,,944500930401017856,5,,1514021544443
3964,669,,944351128623366145,5,,1513985828916
3964,2076,,944073294008934400,5,,1513919587982
3964,3391,,944043141492908032,5,,1513912399062
3964,2076,,943828185921155073,5,,1513861149660
3964,669,,943736333696081920,5,,1513839250383
3964,1550,,943607950030995456,5,,1513808641332
3964,1017,,943380156764135424,5,,1513754331185
3964,2017,,943379031092629504,5,,1513754062804
3964,1550,,943352586874294272,5,,1513747758011
3964,2017,,942930306331377667,5,,1513647078484
3964,669,,942921622750609408,5,,1513645008157
3964,669,,942921419406458880,5,,1513644959676
3964,2733,,942619979102294016,5,,1513573090707
3964,669,,942588044728721408,5,,1513565476959
3964,2303,,942553415497940993,5,,1513557220707
3964,2303,,942551265728372736,5,,1513556708162
3964,2733,,942371932480999426,5,,1513513951784
3964,500,,942329342494834688,5,,1513503797540
3964,2733,,941226677576728576,5,,1513240901737
3964,2733,,941175850631757824,5,,1513228783649
3964,1550,,941157740390465536,5,,1513224465831
3964,669,,940895584864542721,5,,1513161963083
3964,2076,,940891227343396869,5,,1513160924169
3964,2082,,940527692599910402,5,,1513074250732
3964,2733,,940494792437391360,5,,1513066406722
3964,2733,,939976057276399616,5,,1512942730622
3964,6453,,939111235374612481,5,,1512736541013
3964,2733,,939105987998318592,5,,1512735289941
3964,2733,,938543681186906112,5,,
3964,2733,,938256529521823745,5,,
3964,6453,,938193993321529344,5,,1512517853466
3964,6453,,938185841976864768,5,,1512515910034
3964,4630,,938162691020955648,5,,1512510390416
3964,669,,938016666260201473,5,,1512475575400
3964,3904,,937980718545747968,5,,1512467004797
3964,3904,,937966806752411648,5,,1512463687967
3964,4730,,937797038745387008,5,,
3964,4630,,937796356579713024,5,,
3964,3764,,937236621513990144,5,,
3964,1550,,937197913158983680,5,,1512280369449
3964,3904,,936033768535597056,5,,1512002815742
3964,3904,,935636544378957826,5,,1511908110123
3964,4630,,935399099737677824,5,,1511851498909
3964,1589,,934350783729905664,5,,1511601560896
3964,694,,933868722120310784,5,,1511486628452
3964,387,,933665482762100741,5,,1511438172413
3964,6353,,933480530946924545,5,,1511394076464
3964,4228,,933476151921598464,5,,1511393032423
3964,6453,,933270272643182592,5,,1511343946978
3964,6445,,933223461136187394,5,,1511332786245
3964,2733,,933223219053469696,5,,1511332728528
3964,1550,,933097026002104320,5,,
3964,669,,932945921821761536,5,,1511266615716
3964,3486,,932394919141941248,5,,1511135246440
3964,3407,,931653321340862464,5,,1510958435746
3964,2733,,931494596361601025,5,,1510920592762
3964,1060,,931378615383552000,5,,1510892940742
3964,2047,,931299400244011008,5,,1510874054381
3964,2047,,931295728239968256,5,,1510873178907
3964,6453,,931286375734820865,5,,1510870949096
3964,6453,,931104411031552002,5,,1510827565330
3964,6453,,931079668089753600,5,,1510821666153
3964,2127,,931047685330649088,5,,1510814040869
3964,669,,931030408958844928,5,,1510809921861
2696,6446,,944564614108295168,5,,1514036727822
2696,3502,,938270122606817280,5,,
2696,3502,,937530615225729025,5,,1512359691803
772,1898,,944170397204930560,5,,1513942739188
772,2076,,933224204874301441,5,,1511332963566
772,2076,,933219462987182081,5,,1511331833012
6194,849,,943659083923521536,5,,1513820832602
6194,3271,,940107781314560000,5,,1512974136080
6194,2579,,938631102406696960,5,,
6194,1393,,936424366157582337,5,,1512095941472
6194,2281,,935005022227591169,5,,1511757543509
6194,3614,,933532104440160257,5,,1511406372543
6194,4228,,933476151921598464,5,,1511393032423
1938,2500,,943764182637223937,5,,1513845890088
1938,5707,,940076192555606019,5,,1512966604733
1938,2500,,936323299474153472,5,,1512071845297
1938,332,,935480453657640961,5,,1511870895195
1938,1722,,935377944150552576,5,,1511846455024
1938,2982,,935105699352231937,5,,1511781546806
1938,5331,,934780147114188803,5,,1511703929104
1938,2458,,934404071993229313,5,,1511614265808
1938,2500,,933783716941348864,5,,1511466361638
1938,2801,,933676196440637441,5,,1511440726753
1938,98,,933314395030949889,5,,1511354466575
1938,2962,,933245786850172928,5,,1511338109110
1938,2962,,932065237674496000,5,,1511056644253
4395,2914,,945414112426696704,5,,1514239264004
4395,2914,,937579197379182592,5,,1512371274691
3244,3543,,937442882255912960,5,,1512338774633
3244,3904,,937228304364347392,5,,
3908,386,,931030501053177857,5,,1510809943818
3792,4861,,943742696794996736,5,,1513840767464
2532,3398,,943653756226363392,5,,1513819562380
2532,3398,,937517040922849281,5,,1512356455437
3614,1017,,936192923976077312,5,,1512040761356
3614,669,,936188898845138945,5,,1512039801690
3614,4557,,933530067845627904,5,,1511405886981
3614,2082,,933512652793331712,5,,1511401734909
3614,1529,,933486741045964800,5,,1511395557067
697,6548,,931401722576039938,5,,1510898449926
5390,3720,,936190788005904384,5,,1512040252101
5390,3720,,936190150673031168,5,,1512040100149
2663,98,,945081654330122240,5,,1514159999817
2663,2923,,944165126252277760,5,,1513941482495
2663,98,,943209624810827776,5,,1513713673199
2663,2221,,940123648249053184,5,,1512977919052
2663,2649,,940118726770176000,5,,1512976745680
2663,3287,,939144091446558720,5,,1512744374511
2663,3287,,938028448458555392,5,,1512478384495
6269,4699,,939012344377520128,5,,1512712963562
6269,3095,,938537188274274305,5,,
6269,4699,,933879695468249088,5,,1511489244702
6269,3908,,931025326687301632,5,,1510808710153
